Kale Khan
Ali Baksh
Ashiq Ali Khan
Mukhtar Begum
Bade Ghulam Ali Khan
Barkat Ali Khan
Amanant Ali Khan
Fateh Ali Khan
Munawar Ali Khan
Nazakat Ali Khan
Salamat Ali Khan
Nusrat Fateh Ali Khan
Ajay Chakbrabarty
Kaushiki Chakrabarty
Raza Ali Khan
Mazhar Ali Khan
Faiyaz Khan
Vilayat Hussein Khan
Khadim Hussain Khan
Ata Hussain Khan
Latafat Hussain Khan
Yunus Khan
Sharafat Hussain Khan
Mushtaq Hussain Khan
Altaf Hussain Khan
Azam Bai
Kesarbai Kerkar
Laxmibai Jadhav
Mogubai Kurdikar
Mallikarjun Mansur
Dhontuni Khulkarni
Kishori Amonkar
Rahmat Khan
Ramkrishna Buwa Vaze
Mirashi Buwa
V.D. Paluskar
Anant Mahohar Joshi
Krishnarao Pandit
Omkarnath Thakur
Vinayakrao Patwardhan
Narayanrao Vyas
Gajanan Anant Joshi
D.V. Paluskar
Yashwant Buwajoshi
Jagannathbuwa Purohit
Rahimuddin Khan Dagar
Tansen Pande (Hussainuddin Dagar)
Nasir Moinuddin Dagar
Nasir Aminuddin Dagar
Zia Mohiuddin Dagar
Zia Fariduddin Dagar
Abdul Karim Khan
Abdul Wahid Khan
Sureshbabu Mane (Abdul Rehman)
Banubai Latkar (Saraswati Mirajkar)
Sawai Gandharva
Hirabai Barodekar
Saraswati Rane
Gangubai Hangal
Roshanara Begum
Bhimsen Joshi
Ram Narayan
Krishna Hangal
Abdul Zafar Khan
Amir Khan
Shakoor Khan
Hafizullah Khan
Mashkoor Ali Khan
Hafiz Ali Khan
Allauddin Khan
Dabir Khan
Begum Akhtar
Siddheswari Devi
Rajab Ali Khan
Aman Ali Khan
Anjanibai Malpekar
Amjad Ali Khan
Imdad Khan
Inayat Khan
Wahid Khan
D.T. Joshi
Mohammed Khan
Mohammed Khan Faridi Desai
Shamsuddin Faridi Desai
Mamman Khan
Chand Khan
Bundu Khan
Abid Hussain Khan
Banubai Latkar
Azmat Hussain Khan
Bade Moti Bai
Dilshad Khan
Fayyaz Ahmed Khan
Niaz Ahmed Khan
Fida Hussein
Hafiz Khan Talwandi
Ilyas Khan
Ishtiaq Khan
Kaukub Khan
Krishnarao Shankar Pandit
Kumar Gandharva
L.K. Pandit
Meeta Pandit
Master Krishnarao
Mehr Ali Khan Talwandi
Mohammad Khan
Mohammad Shareef Poochwale
Narayan Rao Vyas
Naseer Ahmad Khan
Nathu Khan
Abdul Latif Khan
Nikhil Banerjee
Nishat Khan
Nissar Hussain Khan
Nivrutibuwa Sarnaik
Niyaz Ahmed Khan
Omkarnarth Thakur
Parveen Sultana
Pran Nath
Pyari Saheb
Radhika Mohan Moitra
Rahim Famimmuddin Khan
Rahimat Khan Sitariya
Ram Chatur Mallick
Rameshwar Pathak
Balram Pathak
Ram Krishna Bua Vaze
Rashid Khan
Rasoolan Bai
Annapurna Devi
S.N. Ratanjankar
Sabri Khan
Sadiq Ali Khan
Sakhawat Hussain Khan
Shahid Parvez
Sharafat Hussin Khan
Shujaat Khan
Aaasish Khan
Sureshbabu Mane
Tansen Pandey
Ulhas Kashalkar
Umrao Khan Bundu Khan
V.G. Jog
Vasanrao Deshpande
Vazebuwa
Bismillah Khan
Munir Khan
Vinatakrao Patwardhan
Waliulla Khan
Yashwantbuwa Joshi
Yusuf Ali Khan
Z.F. Dagar
Govindrao Rajurkar
Malini Rajunkar
Zahida Parveen
Shahida Parveen
Afzal Khan
Hafiz Khan
Girija Shankar Chakrabarty
Arkut Kanan
Malabika Kanan
Moujuddin Khan
Vasant Rao Deshpande
Bholanath Bhat
Mehmoob Khan
Inayat Hussain Khan
Haider Khan
Fida Hussain Khan
Afzal Hussain Khan nizami
Nisar Hussain Khan
Ghulam Mustafa Khan
Shanno Khurana
Sulochana Brahaspati
Rahid Khan
Ghulam Jafar Khan
Ghulam Sadiq Khan
Ghulam Hasan Khan
Sharan Rani
Meeraan Bakhsh
Piyare Khan
Umeed Ali Khan
Gajananrao Joshi
Buddhaditya Mukherjee
Mushtaq Ali Khan
Sharmistha Sen
Debu Chaudhri
Prateek Chaudri
Nirmul Guha Thakurta
Nitai Bose
Ishtiaq Khan
Steve Landsberg
Barkatullah Khan
Shoba Gurtu
Dinkar Kaikini
Paveen Sultana
Rita Ganguly
Prabha Atre
Ramashreya Jha (‘Ramrang’)
B.R. Deodhar
Sultan Khan
Sabir Khan
